id,video_id,classificacao_desc,classificacao_score,created_date,observacoes_ia,nivel_tecnico,intencao_principal,intencao_secundaria,linguagem
35497580-4b1d-4973-9fd2-27a77c0fe779,Fh5IsiLmW3g,superficial,0.90,2025-06-21 17:13:41.778757+00,"Vídeo curto, título com emojis e humor indicam abordagem leve e superficial voltada ao entretenimento.",0.15,entretenimento,nenhuma,sensacionalista
354be7b5-1bcf-45bd-9333-f42aaea73b20,UgUcdZCyjro,híbrido,0.85,2025-06-21 18:10:32.310408+00,"Debate informativo com base jurídica e social, mesclando técnica e visão geral sobre IA e mercado de trabalho no Haiti.",0.65,informativo,educacional,neutra
358d350c-ecc0-4367-86e6-ab4db75fc444,CHTpXJ9Sp_M,híbrido,0.90,2025-06-21 18:10:32.310408+00,"Explica uso da IA em supermercados com análises e entrevistas, combinando explicações técnicas e aspectos sociais da tecnologia.",0.7,documental,informativo,neutra
35f17121-987f-4935-b3c7-f6b33c348674,JjBY0UM6x6U,superficial,0.90,2025-06-21 17:13:41.778757+00,"Vídeo com conteúdo leve e apelativo, foco em ganhar dinheiro, linguagem sensacionalista e pouca profundidade técnica.",0.1,comercial,motivacional,sensacionalista
365db5a0-e733-4260-ae70-019ec7df3701,Li8VMvy6d9I,superficial,0.90,2025-06-21 18:10:32.310408+00,"Vídeo curto, humorístico, com foco em entretenimento sem aprofundamento técnico evidente.",0.1,entretenimento,nenhuma,neutra
366040f9-8ac4-46b0-842e-302faeaa6f7e,O4KE6vyv9JU,híbrido,0.85,2025-06-21 18:10:32.310408+00,"Vídeo combina debates técnicos e questões filosóficas com linguagem acessível, incluindo promoções, permitindo abordagem híbrida e informativa.",0.7,informativo,educacional,neutra
36800718-1420-42b6-8c19-3f3617b7f29a,fgB4IEXLmnM,superficial,0.85,2025-06-21 17:13:41.778757+00,"Vídeo aborda notícias de forma simples e direta, sem aprofundamento técnico, focando em informações de mercado e relatórios recentes.",0.15,informativo,nenhuma,neutra
36c9f797-bf46-4eff-bbeb-9570f5d93c31,Y_X5n9Khb3k,híbrido,0.90,2025-06-21 18:10:32.310408+00,"Vídeo mistura dicas práticas e promoção de cursos, com conteúdo técnico limitado e forte apelo comercial para monetização.",0.45,comercial,educacional,neutra
36d88079-9dbc-4847-b65f-52755306fa19,KhjCusF2L1o,clickbait,0.95,2025-06-21 19:57:31.905027+00,"Título e hashtags indicam conteúdo viral e humorístico, sem profundidade técnica ou informativa verdadeira.",0.1,entretenimento,nenhuma,sensacionalista
36d8d1fd-27ef-4f14-aa7d-d9ec9dcca032,b6Fl15dIGgg,híbrido,0.85,2025-06-21 18:10:32.310408+00,"Vídeo mistura narrativa histórica com informações técnica moderada sobre Nvidia e IA, atraindo público geral e interessado em tecnologia.",0.55,informativo,documental,neutra
36f5165c-4398-46b2-b8d9-df8f0de2f7fc,xG-zte8E9as,superficial,0.90,2025-06-21 17:13:41.778757+00,"Vídeo curto e humorístico com baixa profundidade técnica, voltado para entretenimento sem conteúdo educativo ou técnico.",0.1,entretenimento,nenhuma,neutra
371b7147-2a9e-4199-aca3-e5a4ed2911e5,1MLCFqyEJsA,conteúdo técnico,0.95,2025-06-21 17:23:10.644609+00,"Análise detalhada das estratégias e tecnologias das grandes empresas de IA em 2024, com foco em avanços técnicos e mercado.",0.85,informativo,educacional,neutra
37277061-d127-497f-babf-16f583df575b,EgRZ5FAsN_g,superficial,0.80,2025-06-21 17:23:10.644609+00,"Vídeo de foco educacional básico sobre IA, com pouca profundidade técnica e linguagem simples, alinhado ao público escolar.",0.3,informativo,educacional,neutra
373bdc71-2f19-4318-ab51-28b58c1f7f41,FWTGaqPStvQ,superficial,0.90,2025-06-21 17:23:10.644609+00,"Vídeo curto e direto, apresenta novidade com baixa profundidade técnica e foco informativo sobre tecnologia aplicada.",0.2,informativo,nenhuma,neutra
375659d4-ac22-488e-aee5-3c927b222358,3iKkXwQXd-4,superficial,0.90,2025-06-21 17:13:41.778757+00,"Vídeo curto, com abordagem geral e leve sobre IA, sem aprofundamento técnico ou detalhes complexos.",0.2,informativo,motivacional,neutra
376ed923-6a3d-48c6-9333-563f743b4d3a,wT36DaVDSwc,superficial,0.90,2025-06-21 17:13:41.778757+00,"Resumo curto sobre prêmio Nobel em aprendizado de máquina, com pouca profundidade técnica e foco em notícia informativa.",0.3,informativo,nenhuma,neutra
3774d5bd-105b-4f78-8e52-92c1f72ee265,Tt1V1orkA18,híbrido,0.90,2025-06-21 17:23:10.644609+00,"Vídeo combina tutorial técnico de Excel com promoção de produtos pagos, abordagem mista e linguagem clara para aprendizado prático.",0.75,educacional,comercial,neutra
379e4051-a51d-49ef-b576-fd113b27abcf,Ec_rQml30I4,clickbait,0.90,2025-06-21 17:23:10.644609+00,"Título e descrição prometem ganhos fáceis, foco em vendas e lucro rápido, sem aprofundamento técnico ou explicações detalhadas.",0.1,comercial,motivacional,sensacionalista
37e609d6-ab0d-4610-a71a-f7900273e06f,rAUcUmBnCAU,híbrido,0.87,2025-06-21 17:23:10.644609+00,"Análise combina dados técnicos do AI com abordagem religiosa e debatida, mesclando conteúdo técnico e opinativo sobre o texto sagrado.",0.7,informativo,opinativo,neutra
37fd81af-fc47-4aed-a7fa-e3bb1dba6cc2,oeli5xkFZJo,conteúdo técnico,0.92,2025-06-21 17:23:10.644609+00,"Tutorial detalhado sobre uso avançado do ChatGPT com dicas práticas e recursos, voltado para aprendizado eficiente e aplicação real.",0.85,educacional,comercial,neutra
380d8a33-6adf-4f1f-b9b3-bf473aeb0a05,KkKlfAb3TSI,híbrido,0.90,2025-06-21 18:19:28.649148+00,"Tutorial detalhado para iniciantes, com passo a passo técnico e oferta de curso, mesclando informação e promoção comercial.",0.75,educacional,comercial,neutra
387b5956-6d2e-4e39-bd6e-7c47cd3ee835,RbDyp1vmLKY,superficial,0.85,2025-06-21 17:23:10.644609+00,"Vídeo curto, focado em jogos e diversão, sem abordagem técnica ou explicativa sobre inteligência artificial.",0.1,entretenimento,nenhuma,neutra
38d8c1b8-cb71-4e42-8fe4-a96ae0f2d84d,Hz_F14Mbuec,híbrido,0.90,2025-06-21 18:19:28.649148+00,"Vídeo faz análise técnica com linguagem acessível, apresenta visão futura e impacto social, misturando detalhes técnicos e tendências.",0.75,informativo,educacional,neutra
391f8d0d-eb96-4720-99e0-41b4b75b7961,Bqh4TeMDplU,superficial,0.85,2025-06-21 17:23:10.644609+00,"Vídeo apresenta panorama geral sobre IA e trabalho, com foco em tendências e dicas práticas, sem aprofundamento técnico detalhado.",0.4,informativo,educacional,neutra
39af3756-099a-4c9b-b863-314e9bf6e76b,DN9N8zm6Y0g,superficial,0.90,2025-06-21 19:57:31.905027+00,"Vídeo muito curto, provavelmente uma fala rápida, com foco em conscientização, sem detalhes técnicos aprofundados.",0.25,educacional,informativo,neutra
39eb52a2-4c65-42da-b74c-742cc6cf1ff8,39FdOz0lIR4,clickbait,0.90,2025-06-21 18:22:15.001132+00,"Vídeo curto com abordagem sensacionalista e impacto de notícias, baixa profundidade técnica, foco em visualizações rápidas.",0.1,informativo,entretenimento,sensacionalista
3a79a0da-27d0-47d5-9944-ced221ee2f4d,U0nN-Qv8kmY,clickbait,0.90,2025-06-21 19:57:31.905027+00,"O vídeo apela a sensacionalismo e mistério, pouco focado em detalhes técnicos, típico de conteúdo clickbait para atrair espectadores.",0.2,entretenimento,informativo,sensacionalista
3a83540f-2e43-4703-9b5a-810a9e9fe3b0,SeuS84YeJVc,conteúdo técnico,0.95,2025-06-21 18:10:32.310408+00,"Curso detalhado e estruturado para iniciantes, cobre conceitos técnicos de inteligência artificial e aprendizado de máquina em profundidade.",0.85,educacional,informativo,neutra
3aab13d4-9930-4d27-9566-5ec8244b9b2f,RFrdRyD8pWQ,clickbait,0.90,2025-06-21 17:13:41.778757+00,"Vídeo com tom divertido e sensacionalista, foca em interação com IA de forma leve e atraente, pouco conteúdo técnico.",0.15,entretenimento,nenhuma,sensacionalista
3ab56183-8c10-4137-a64b-82c857151b76,Bc0v0ohR37w,superficial,0.60,2025-06-21 16:54:07.829199+00,"Conteúdo musical de entretenimento, com uso de IA para criar e produzir músicas.",0.2,entretenimento,nenhuma,neutra
3aba696a-892f-49c0-9def-6b8ce5c8684a,KuiY4C5gNuQ,clickbait,0.90,2025-06-21 18:10:32.310408+00,"Título sugere alarmismo sobre empregos ameaçados, vídeo curto e superficial, com linguagem sensacionalista visando engajamento rápido.",0.1,alerta/risco,entretenimento,sensacionalista
3ac11060-a556-41da-941a-e9f933c36989,i8xYEXLABYw,híbrido,0.90,2025-06-21 17:13:41.778757+00,"Mostra uma rede neural aplicada em jogo, mistura técnica com apelo divertido e acessível para grande público.",0.7,educacional,entretenimento,neutra
3b116bc6-e3d2-4e89-8595-03232942be95,C-A2cqBX9Yg,superficial,0.87,2025-06-21 17:23:10.644609+00,"Conteúdo voltado para impacto da IA no trabalho com pouca profundidade técnica, foco em motivar adaptação e preparação profissional.",0.3,informativo,motivacional,neutra
3b64c46d-2eb7-4630-9f10-2812698db965,-m_Z3DF0MUY,híbrido,0.90,2025-06-21 17:13:41.778757+00,"Vídeo combina dicas técnicas úteis com promoção comercial de serviços, equilibrando conteúdo educativo e marketing direcionado a iniciantes em IA.",0.7,educacional,comercial,neutra
3b6d6346-700a-4fa5-af13-3e50684aad6a,F64qiJcmzgQ,superficial,0.90,2025-06-21 19:57:31.905027+00,"Vídeo leve e divertido sobre IA jogando xadrez, foco no humor e interação, sem profundidade técnica significativa.",0.2,entretenimento,nenhuma,neutra
3b93e254-9014-4272-8357-9a2f72ed729a,n5SNryLJZHQ,híbrido,0.90,2025-06-21 18:19:28.649148+00,"O vídeo explica detalhadamente recursos do ChatGPT 5, mas o título e estilo chamam atenção e misturam informação técnica com apelo comercial.",0.75,educacional,informativo,neutra
3b99d9e9-7952-4d3d-af18-22e7ea2056ba,9G7xO_1lyKc,clickbait,0.90,2025-06-21 18:10:32.310408+00,"Título e formato curto indicam apelo sensacionalista com baixo conteúdo técnico, focado em atrair visualizações rápidas.",0.1,entretenimento,informativo,sensacionalista
3b9c3641-7943-4e41-9075-ea435d6ac478,2Uq-_h5xYFE,híbrido,0.85,2025-06-21 17:23:10.644609+00,Vídeo mescla história e tecnologia IA de forma informativa com níveis moderados de tecnicidade e linguagem acessível.,0.65,educacional,informativo,neutra
3bc504ab-5b92-4b49-bbc5-70e032f17f4f,JTi4BVg_INE,superficial,0.95,2025-06-21 18:19:28.649148+00,"Vídeo simples, curto e narrativo sem profundidade técnica, focado em entretenimento familiar e sem relação direta com IA técnica.",0.1,entretenimento,nenhuma,neutra
3c2c5b3a-49cc-4063-8a74-10e6f043d57e,otujjZVoMZ4,conteúdo técnico,0.90,2025-06-21 19:57:31.905027+00,"Explica matemática avançada em IA, com foco em aprendizado por reforço multiagente, conteúdo detalhado e fundamentado academicamente.",0.95,educacional,informativo,acadêmica
3cb5e5a1-e0d6-4232-8dbb-377313ba3029,zdNHbH5zfvs,híbrido,0.87,2025-06-21 19:57:31.905027+00,Apresenta circulação comercial com demonstração técnica funcional das capacidades do produto AI de tradução simultânea.,0.7,comercial,demonstrativo,neutra
3cbb48b4-cf45-4e0e-9748-7810f6e068a5,Eq8JgI3HmjI,clickbait,0.90,2025-06-21 18:19:28.649148+00,"Título e descrição prometem riqueza e domínio, foco em motivação com apelo comercial, conteúdo raso e estilo sensacionalista.",0.3,motivacional,comercial,sensacionalista
3ccd69d8-ab87-4dfd-a75e-ad0d973db9de,4q0o_hZKD8k,clickbait,0.95,2025-06-21 19:57:31.905027+00,"Vídeo curto, chamativo e de entretenimento, sem conteúdo técnico ou explicativo sobre inteligência artificial.",0.05,entretenimento,nenhuma,sensacionalista
3cfc451c-0cc9-4868-84b9-e537dc2cb42d,7gf3L2xyLSA,híbrido,0.88,2025-06-21 18:10:32.310408+00,"Vídeo demonstra uso prático de IA para PPT, mistura instrução técnica com promoção sutil, linguagem acessível e foco educativo.",0.65,educacional,comercial,neutra
3d0ea7f3-0a2c-4488-941f-29bfcd5d7a21,vwdnmErTOTM,superficial,0.85,2025-06-21 17:13:41.778757+00,"Resumo com tom alarmista sobre IA poderosa causando caos, foco no entretenimento com explicação limitada e pouco aprofundamento técnico.",0.15,entretenimento,informativo,sensacionalista
3d5f7ed1-2754-422c-a75c-659ed3d903b1,ixiijDfX3Z4,clickbait,0.90,2025-06-21 19:57:31.905027+00,"Título sensacionalista e curto, foco em viralizar com pouco conteúdo técnico e apelo emocional para atrair visualizações rápidas.",0.2,entretenimento,motivacional,sensacionalista
3d7138d9-11f9-4dd3-9d71-4a695db6c8d2,wUDDehUaS7g,superficial,0.90,2025-06-21 18:22:15.001132+00,"Vídeo curto e humorístico sobre IA, sem conteúdo técnico relevante, com foco em diversão e viralização.",0.1,entretenimento,nenhuma,neutra
3daeb9b2-526d-44b4-b75d-72e174c67c3a,6QUSWkQs2Co,híbrido,0.92,2025-06-21 18:19:28.649148+00,"Cobertura ampla de IA com detalhes técnicos e tom chamativo, misturando informação e apelo sensacionalista para engajamento.",0.75,informativo,educacional,sensacionalista
3f26465e-f96f-404b-bc36-df8501e2140b,mBtf0XX-GkI,clickbait,0.95,2025-06-21 18:19:28.649148+00,"Título dramático e curta duração indicam foco em chamar atenção, não em explicar tecnicamente inteligência artificial.",0.1,entretenimento,alerta/risco,sensacionalista
3f26d4d7-a9b0-46b6-9a03-2903cffc8807,CICAugrOhmM,híbrido,0.90,2025-06-21 17:23:10.644609+00,"Tutorial detalhado sobre criação de canais YouTube automatizados com IA, mas contém forte apelo comercial e monetização.",0.7,educacional,comercial,neutra
3f2856e3-3fb7-4018-bf5b-2c588a2f7ee6,cXTBwD798Lk,híbrido,0.87,2025-06-21 18:19:28.649148+00,"Vídeo aborda uso malicioso de IA com tom alarmista, misturando informação técnica moderada e apelo sensacionalista para audiência ampla.",0.45,informativo,alerta/risco,sensacionalista
3f8a79c5-f0c0-4c30-8bed-1cddc6e32012,umsEBAw4T-Q,híbrido,0.90,2025-06-21 17:13:41.778757+00,"Discussão profunda com expert sobre IA, misturando conceitos técnicos e reflexões sociais, com presença de promoções comerciais.",0.7,educacional,informativo,neutra
3f981c65-e53a-473d-a3f4-9f1b16928ab7,SWv-fNcEwtk,superficial,0.90,2025-06-21 17:13:41.778757+00,"Vídeo curto e direto, aborda impacto da IA em empregos sem detalhamento técnico aprofundado.",0.15,informativo,nenhuma,neutra
3fc4eefb-f59a-4254-83e1-422575111436,88y_9lQ7SA8,clickbait,0.90,2025-06-21 18:19:28.649148+00,Título sugestivo e linguagem emocional indicam foco em entretenimento com baixa profundidade técnica e apelo de visualizações.,0.1,entretenimento,nenhuma,sensacionalista
4009faa8-15e6-4677-b173-602213d19741,GfDv-MDn_ko,clickbait,0.90,2025-06-21 18:19:28.649148+00,"Vídeo curto com título sensacionalista, foco em atrair cliques, sem profundidade técnica ou conteúdo educativo relevante.",0.1,entretenimento,nenhuma,sensacionalista
40c96975-790b-46f7-aaac-c46384be5b32,CvPtDd3B3PE,superficial,0.90,2025-06-21 17:23:10.644609+00,"Vídeo focado em divulgação e arrecadação, pouca profundidade técnica sobre IA, conteúdo emocional e inspirador.",0.1,comercial,motivacional,neutra
41138b0d-cad0-4125-b817-0be9a701dc6c,qOcjyEf4f6I,híbrido,0.90,2025-06-21 18:19:28.649148+00,"Combina detalhes técnicos com tom sensacionalista sobre o incidente e impactos, misturando informação e atração emocional.",0.6,informativo,alerta/risco,sensacionalista
411eaab5-9bd4-4586-a6c0-4bc484eb845c,rj5FKCg6kSQ,clickbait,0.90,2025-06-21 18:19:28.649148+00,"Narrativa emocional e dramática com apelo viral e uso de gatilhos psicológicos, pouca profundidade técnica ou conteúdo educacional.",0.1,entretenimento,nenhuma,sensacionalista
4123fc12-b6a5-48cb-8d26-fdb40d151a5f,GmJX8V905c0,híbrido,0.90,2025-06-21 18:10:32.310408+00,Vídeo alerta sobre riscos da IA para vozes humanas com apelo emocional e argumentos técnicos moderados.,0.35,alerta/risco,informativo,sensacionalista
41313e4d-0ba5-4ca3-b971-12446115ebc5,nJ25yl34Uqw,conteúdo técnico,0.95,2025-06-21 17:23:10.644609+00,Curso completo e detalhado cobrindo desde conceitos fundamentais até tópicos avançados de IA generativa e implementação prática.,0.95,educacional,informativo,acadêmica
4146aeff-8b5a-4bf0-b182-9423477efe6b,9BsA7f7xsJ4,híbrido,0.90,2025-06-21 17:23:10.644609+00,"Discussão profunda sobre IA geral, riscos e futuro, mesclando análise técnica com reflexões filosóficas e especulativas.",0.7,informativo,educacional,neutra
414c2b52-e728-4acf-93dd-9d1a52d4431d,LngkVCV-Uyk,superficial,0.90,2025-06-21 19:57:31.905027+00,"Vídeo breve e simples explicando IA, sem detalhes técnicos profundos, foco em introdução básica e compreensão geral.",0.15,educacional,informativo,neutra
415e6b69-2fe1-4c3d-b1be-4ef573cea28c,CcUhDxOqcrQ,superficial,0.90,2025-06-21 18:22:15.001132+00,"Vídeo político com declaração pública, sem aprofundamento técnico, foco em posicionamento ideológico e informação geral.",0.1,politico/ideológico,informativo,neutra
4172a533-1196-467e-888f-830563057744,ADSB4p4RmJk,superficial,0.85,2025-06-21 18:10:32.310408+00,"Vídeo aborda uso de IA em tribunal com tom leve, foco em reação e notícia, sem detalhes técnicos aprofundados.",0.2,informativo,entretenimento,neutra
41956626-19ea-4c96-98e4-e89ce3a05dde,tOs7626QRYE,superficial,0.90,2025-06-21 18:10:32.310408+00,"Vídeo curto e popular com título sugestivo, conteúdo leve e essencialmente de entretenimento, pouco aprofundado em IA.",0.15,entretenimento,nenhuma,neutra
42cfe3a2-dfe2-4488-82cb-d022a7fa12b3,qa57xOtogp4,conteúdo técnico,0.90,2025-06-21 17:13:41.778757+00,"Apresenta explicações claras e técnicas sobre Machine Learning, com demonstrações práticas e referências a produtos especializados.",0.8,educacional,comercial,neutra
42f5bf21-8a68-47e2-9bd2-da1658ca2f3a,K3gLOqnSRxk,clickbait,0.95,2025-06-21 17:13:41.778757+00,"Título sugere promessa financeira exagerada, pouco conteúdo técnico, focado em atrair cliques e gerar visualizações rápidas.",0.1,comercial,entretenimento,sensacionalista
4315d3be-05fe-4aa9-8917-3e1a10ffd88d,3YGCil_A_jg,superficial,0.90,2025-06-21 18:10:32.310408+00,"Vídeo breve destaca impacto geral da IA no emprego e mercado imobiliário, com pouca profundidade técnica e tom informativo.",0.25,informativo,opinativo,neutra
431880b2-8f43-4983-82d6-a5cee1937b83,acGZaDV1o04,clickbait,0.95,2025-06-21 17:13:41.778757+00,"Vídeo humorístico com IA, linguagem sensacionalista e foco em entretenimento, sem conteúdo técnico ou explicativo relevante.",0.1,entretenimento,nenhuma,sensacionalista
